Name,Image,Album,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,2015
That's All Right,,,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
That's It for the Other One,,,0,0,2,25,63,78,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
The Addams Family Theme,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
The Ballad of Casey Jones,,,0,0,0,0,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
The Boxer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
The Eleven,,,0,0,0,34,98,106,106,106,106,106,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,109
The Flood,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
The Frozen Logger,,,0,0,0,0,0,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
The Golden Road (To Unlimited Devotion),,,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8
The Handsome Cabin Boy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2
The Last Time,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,23,42,61,71,71
The Main Ten,,,0,0,0,0,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
The Monkey and the Engineer,,,0,0,0,0,2,15,15,15,15,15,15,15,15,15,15,33,36,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38
The Music Never Stopped,,,0,0,0,0,0,0,0,0,0,0,2,32,61,84,99,112,120,124,130,137,145,151,163,176,183,189,201,208,218,229,237,239
The Only Time Is Now,,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
The Other One,,,0,0,1,13,35,67,99,142,164,173,174,183,198,219,236,260,285,306,323,339,357,369,397,420,440,458,477,489,506,519,526,528
The Race Is On,,,0,0,0,0,1,6,6,6,33,42,42,42,42,42,42,52,54,54,54,54,54,55,55,55,56,57,58,58,59,59,60,60
The Rub,,,0,0,0,1,1,8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
The Same Thing,,,0,2,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,17,30,40,48,48
The Seven,,,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
The Sidewalks of New York,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
The Star-Spangled Banner,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
The Stranger (Two Souls in Communion),,,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
The Things (That) I Used to Do,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
The Valley Road,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
The Weight,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,34,38,40,41,41
The Wheel,,,0,0,0,0,0,0,0,0,0,0,0,20,30,31,32,43,57,74,88,103,118,126,145,167,190,207,223,233,245,256,258,260
There Is Something on Your Mind,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
They Love Each Other,,,0,0,0,0,0,0,0,0,46,47,48,62,87,107,127,144,162,175,188,194,200,203,204,207,209,213,220,222,225,226,226,226
Throwing Stones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,68,91,104,133,156,173,193,213,226,243,260,268,270
Till the Morning Comes,,,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
To Lay Me Down,,,0,0,0,0,0,4,4,4,7,14,14,14,14,14,14,30,42,45,46,46,46,46,46,56,60,63,63,64,64,64,64,64
Tomorrow Is Forever,,,0,0,0,0,0,0,0,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Tomorrow Never Knows,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,12,12
Tons of Steel,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,29,29,29,29,29,29,29,29,29,29
Tore Up Over You,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Touch of Grey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,50,65,74,102,121,138,155,171,181,192,204,213,215
Truckin',,,0,0,0,0,0,26,91,150,199,220,221,221,232,250,266,286,310,332,354,371,392,402,424,436,451,469,487,495,509,520,530,534
"Tubular Bells, Part One",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Turn On Your Love Light,,,0,0,4,25,106,153,169,173,173,173,173,173,173,173,173,173,174,176,176,181,196,206,227,252,273,292,305,314,327,339,345,347
Twist and Shout,,,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
U.S. Blues,,,0,0,0,0,0,0,0,0,0,35,37,54,68,93,122,150,176,192,210,219,235,243,250,261,274,287,297,304,309,318,326,328
Unbroken Chain,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15
Uncle John's Band,,,0,0,0,0,11,69,96,119,132,144,144,145,157,157,160,175,179,186,193,201,207,213,226,242,254,269,285,294,310,327,336,338
Untitled Jam,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Victim or the Crime,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,51,62,69,75,89,98,98
Viola Lee Blues,,,0,10,24,31,34,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,43
Visions of Johanna,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,9,9
Wake Up Little Susie,,,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Walk Down the Street,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Walkin' Blues,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,6,6,20,43,64,82,99,108,122,135,143,143
Walking the Dog,,,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,6,7,7,7,7,7,7,7,7,7,7
Wang Dang Doodle,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,10,10,12,18,25,42,52,69,85,98,98
Warriors of the Sun,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wave That Flag,,,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Wave to the Wind,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,21,21,21
Way to Go Home,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,80,95,95
We Can Run,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,22,22,22,22,22,22
Weather Report Suite,,,0,0,0,0,0,0,0,0,27,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Weather Report Suite Prelude,,,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Werewolves of London,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,10,10,10,10,10,11,12,12,12,12,12,12
West L.A. Fadeaway,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,40,54,62,84,98,106,114,120,127,129,136,141,143
Wharf Rat,,,0,0,0,0,0,0,25,37,55,73,73,91,112,133,157,183,206,221,235,249,262,273,294,311,328,344,361,369,381,392,399,401
What's Become of the Baby?,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
What's Going On,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
When I Paint My Masterpiece,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,58,77,92,103,121,137,149,149
When Push Comes to Shove,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,55,58,58,58,58,58,58,58,58
Where Have All Our Heroes Gone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Who Do You Love?,,,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Why Don't We Do It in the Road?,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,7,7,7,7,7,7,7,7,7
Will the Circle Be Unbroken?,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Willie and the Hand Jive,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6
Wipe Out,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wow Wow Hey Hey,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Yellow Dog Story,,,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
You Ain't Woman Enough (To Take My Man),,,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
You Don't Have to Ask,,,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
You Don't Love Me,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
You See a Broken Heart,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
You Win Again,,,0,0,0,0,0,0,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
You Won't Find Me,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
